,name,address,post_codes,lat,long
0,Denner, Wengistrasse 7 8004 Zürich,8004,47.3749724,8.5230257
1,Denner, Molkenstrasse 8 8004 Zürich,8004,47.3766848,8.5272466
2,Denner, Werdstrasse 36 8004 Zürich,8004,47.3728511,8.5296261
3,Denner, Sihlhallenstrasse 5-7 8004 Zürich,8004,47.3795469,8.527078399999999
4,Denner, Badenerstrasse 296 8004 Zürich,8004,47.3771472,8.5135021
5,Denner, Fierzgasse 18 8005 Zürich,8005,47.38388,8.5319781
6,Denner, Birmensdorferstrasse 320 8055 Zürich,8055,47.3698928,8.5083039
7,Denner, Limmatstrasse 152 8005 Zürich,8005,47.38587829999999,8.5312854
8,Denner, Uetlibergstrasse 102 8045 Zürich,8045,47.3618781,8.517669699999999
9,Denner, Limmatstrasse 275 8005 Zürich,8005,47.3887665,8.5250706
10,Denner, Birmensdorferstrasse 406 8055 Zürich,8055,47.369243,8.5029734
11,Denner, Giesshübelstrasse 65 8045 Zürich,8045,47.35826350000001,8.5177964
12,Denner, Schaffhauserstrasse 11 8006 Zürich,8006,47.3887487,8.538747299999999
13,Denner, Letzigraben 120 8047 Zürich,8047,47.3765361,8.4973551
14,Denner, Landenbergstrasse 22 8037 Zürich,8037,47.392737,8.5286417
15,Denner, Baslerstrasse 50 8048 Zürich,8048,47.3861901,8.4981288
16,Denner, Winterthurerstrasse 83 8006 Zürich,8006,47.39066099999999,8.545294900000002
17,Denner, Kreuzstrasse 40 8008 Zürich,8008,47.3633722,8.5503804
18,Denner, Hottingerstrasse 52 8032 Zürich,8032,47.36903479999999,8.5558778
19,Denner, Badenerstrasse 621 8048 Zürich,8048,47.3857252,8.492334
20,Denner, Apollostrasse 2 8032 Zürich,8032,47.3644665,8.5556407
21,Denner, Toblerstrasse 76 8044 Zürich,8044,47.37888179999999,8.559446399999999
22,Denner, Hofwiesenstrasse 135 8057 Zürich,8057,47.3990446,8.532594099999999
23,Denner, Bockhornstrasse 1 8047 Zürich,8047,47.376161,8.483790299999999
24,Denner, Altstetterstrasse 145 8048 Zürich,8048,47.3883056,8.4875973
25,Denner, Lindenplatz 4 8048 Zürich,8048,47.3872084,8.4859946
26,Denner, Bachmattstrasse 59 8048 Zürich,8048,47.3890517,8.483677000000002
27,Denner, Etzelstrasse 6 8038 Zürich,8038,47.3444398,8.530729899999999
28,Denner, Hohlstrasse 610 8048 Zürich,8048,47.3920831,8.4849248
29,Denner, Limmattalstrasse 177 8049 Zürich,8049,47.4014604,8.4995064
30,Denner, Regensdorferstrasse 16 8049 Zürich,8049,47.4033522,8.4979014
31,Denner, Regensbergstrasse 309 8050 Zürich,8050,47.4113931,8.5266891
32,Denner, Schwamendingenstrasse 24 8050 Zürich,8050,47.4073429,8.5483124
33,Denner, Forchstrasse 261 8032 Zürich,8032,47.3584429,8.5716954
34,Denner, Hofwiesenstrasse 350 8050 Zürich,8050,47.4103508,8.543040099999999
35,Denner, Binzmühlestrasse 80 8050 Zürich,8050,47.4145765,8.542207699999999
36,Denner, Winterthurerstr. 524 8051 Zürich,8051,47.403942,8.572517399999999
37,Denner, Witikonerstrasse 299 8053 Zürich,8053,47.3584189,8.5865635
38,Denner, In Böden 174 8046 Zürich,8046,47.42021039999999,8.5081542
39,Denner, Schaffhauserstr. 491 8052 Zürich,8052,47.4209435,8.549073
40,Denner, Zürcherstrasse 110 8903 Birmensdorf ZH,8903,47.3596711,8.454345199999999
41,Denner, Dübendorfstrasse 271 8051 Zürich,8051,47.4000875,8.587854199999999
42,Denner, Thurgauerstrasse 106 8152 Glattbrugg,8152,47.42123580000001,8.5579726
43,Denner, Ladengasse 1 8102 Oberengstringen,8102,47.4093032,8.4650308
44,Denner, Soodstrasse 52 8134 Adliswil,8134,47.32054249999999,8.522449
45,Denner, Glattalstrasse 76 8052 Zürich,8052,47.42722999999999,8.5467361
46,Denner, Uitikonerstrasse 9 8952 Schlieren,8952,47.3970248,8.448258599999999
47,Denner, Güterstrasse 4-6 8952 Schlieren,8952,47.39890030000001,8.446334199999999
48,Denner, Neue Winterthurerstrasse 99 8304 Wallisellen,8304,47.4083981,8.595686299999999
49,Denner, Hochweidstrasse 3 8802 Kilchberg ZH,8802,47.3171559,8.538998099999999
50,Denner, Tiefackerstrasse 20 8134 Adliswil,8134,47.3152884,8.5305011
51,Denner, Bahnhofstrasse 9 8304 Wallisellen,8304,47.4144267,8.590880499999999
52,Denner, Bahnhofplatz 8a 8152 Glattbrugg,8152,47.4536874,8.5331736
53,Denner, Freiestrasse 52 8952 Schlieren,8952,47.3960838,8.4394423
54,Denner, Florastrasse 10 8134 Adliswil,8134,47.3122875,8.5242825
55,Denner, Wallisellerstrasse 114/116 8152 Opfikon,8152,47.4280526,8.5736607
56,Denner, Neuweg 4 8600 Dübendorf,8600,47.39632340000001,8.613280699999999
57,Denner, Rietbachstrasse 14 8952 Schlieren,8952,47.4004418,8.4350087
58,Denner, Im Zentrum 1  8105 Regensdorf,8105,47.4313251,8.4691306
59,Denner, Wallisellenstrasse 17 8600 Dübendorf,8600,47.3985524,8.6183132
60,Denner, Schaffhauserstrasse 141 8152 Glattbrugg,8152,47.43625,8.5683279
61,Denner, Birmensdorferstrasse 79 8902 Urdorf,8902,47.38488340000001,8.4222555
62,Denner, Strehlgasse 11 8600 Dübendorf,8600,47.3980804,8.621410299999999
63,Denner, Dorfstrasse 17 8126 Zumikon,8126,47.336506,8.6194048
64,Denner, Zürcherstrasse 6 8803 Rüschlikon,8803,47.3005483,8.5498835
65,Denner, Wehntalerstrasse 190 8105 Regensdorf,8105,47.4439218,8.4674062
66,Denner, Bahnhofstrasse 40 / 42 8703 Erlenbach ZH,8703,47.3069935,8.5904701
67,Denner, Fröschbach 59 8117 Fällanden,8117,47.36935270000001,8.643982099999999
68,Denner, Hintere Grundstrasse 2 8135 Langnau am Albis,8135,47.2912627,8.537539599999999
69,Denner, Alte Landstrasse 130 8800 Thalwil,8800,47.2940846,8.564216199999999
70,Denner, Schaffhauserstrasse 126 8302 Kloten,8302,47.4541879,8.5770544
71,Denner, Riedmattstrasse 4 8153 Rümlang,8153,47.4618867,8.5258462
72,Denner, Zürichstrasse 28 8306 Brüttisellen,8306,47.4238114,8.6301372
73,Denner, Löwenstrasse 15 8953 Dietikon,8953,47.4055733,8.4024292
74,Denner, Dorfstrasse 16 8302 Kloten,8302,47.4530254,8.5827133
75,Denner, Badenerstrasse 21 8953 Dietikon,8953,47.4058923,8.397461
76,Denner, Huebwiesenstrasse 29 8954 Geroldswil,8954,47.4220214,8.4085808
77,Denner, Bahnstrasse 18 8603 Schwerzenbach,8603,47.3852447,8.6586442
78,Denner, Industriestrasse 1 8604 Volketswil,8604,47.38251289999999,8.6675693
79,Denner, Klotenerstrasse 26 8303 Bassersdorf,8303,47.4442911,8.6265394
80,Denner, Fliederweg 2 8107 Buchs ZH,8107,47.4567507,8.4389608
81,Denner, Burstwiesenstrasse 1 8606 Greifensee,8606,47.3677577,8.6800377
82,Denner, Bellikerstrasse 15 8965 Berikon,8965,47.3638497,8.366189
83,Denner, Im Zentrum 18 8604 Volketswil,8604,47.3884116,8.6805761
84,Denner, Jonentalstrasse 1 8910 Affoltern am Albis,8910,47.2771279,8.4549135
85,Denner, Zürichstrasse 51 8910 Affoltern am Albis,8910,47.27613119999999,8.450270699999999
86,Denner, Ruchwiesenstrasse 2 8157 Dielsdorf,8157,47.4804655,8.4644209
87,Denner, Hochhaus 9 8957 Spreitenbach,8957,47.4213625,8.3695048
88,Denner, Hochhaus 9 8957 Spreitenbach,8957,47.4213625,8.3695048
89,Denner, General-Willestrasse 144 8706 Feldmeilen,8706,47.2772807,8.6176038
90,Denner, Zufikerstrasse 2 5620 Bremgarten AG,5620,47.35223879999999,8.3497735
91,Denner, Märtplatz 5 8307 Effretikon,8307,47.42891849999999,8.6848263
92,Denner, Zugerstrasse 3 5620 Bremgarten AG,5620,47.35013960000001,8.345711300000001
93,Denner, Grendelbachstrasse 30 8307 Effretikon,8307,47.42389319999999,8.6910261
94,Denner, Dorfplatz 2 8810 Horgen,8810,47.259936,8.5980674
95,Denner, Isenlaufstrasse 2 5620 Bremgarten AG,5620,47.3465875,8.340209399999999
96,Denner, Loren-Allee 22 8610 Uster,8610,47.3592307,8.709197
97,Denner, Zürichstrasse 20 8610 Uster,8610,47.3675934,8.6966669
98,Denner, Mönchaltorferstrasse 6 8132 Egg b. Zürich,8132,47.3025125,8.6905767
99,Denner, Oberlandstrasse 100 8610 Uster,8610,47.35187759999999,8.7191295
100,Denner, Feldstrasse 85 8180 Bülach,8180,47.5100159,8.5403912
101,Denner, Seestrasse 338 8810 Horgen,8810,47.253349,8.6188542
102,Denner, Zürcherstrasse 17 8173 Neerach,8173,47.5118336,8.4775139
103,Denner, Albisstrasse 8 8926 Kappel am Albis,8926,47.2298213,8.5272591
104,Denner, Dorfstrasse 147 8424 Embrach,8424,47.5127651,8.5935277
105,Denner, Bahnhofstrasse 28 8180 Bülach,8180,47.5210629,8.540381
106,Denner, Esslingerstrasse 11 8617 Mönchaltorf,8617,47.3079142,8.7216415
107,Denner, Hardhofstrasse 9 8424 Embrach,8424,47.5173603,8.5950885
108,Denner, Glasistrasse 4 8180 Bülach,8180,47.5263765,8.535534499999999
109,Denner, Bahnhofstrasse 29 8320 Fehraltorf,8320,47.38557429999999,8.751196799999999
110,Denner, Ziegeleiplatz 2 8406 Winterthur,8406,47.4773387,8.6993188
111,Denner, Luzernerstrasse 10 5630 Muri AG,5630,47.2724791,8.3420554
112,Denner, Bremgartenstrasse 48 5610 Wohlen AG,5610,47.3122835,8.3258719
113,Denner, Landstrasse 79 5430 Wettingen,5430,47.46692909999999,8.3248733
114,Denner, Weiacherstrasse 1 8422 Pfungen,8422,47.5172884,8.6500922
115,Denner, Badenerstrasse 5c 5442 Fislisbach,5442,47.4361061,8.2907576
116,Denner, Alte Landstrasse 260-264 8708 Männedorf,8708,47.2529901,8.6960436
117,Denner, Zürcherstrasse 120 8406 Winterthur,8406,47.4910246,8.705390099999999
118,Denner, Schulhausstrasse 3/5 8618 Oetwil am See,8618,47.2713361,8.7208138
119,Denner, Alte Bahnhofstrasse 27 5610 Wohlen AG,5610,47.3502021,8.2695672
120,Denner, Laufenbachstrasse 10 8625 Gossau ZH,8625,47.3058451,8.758992300000001
121,Denner, Turmstrasse 17 8330 Pfäffikon ZH,8330,47.36820400000001,8.7805803
122,Denner, Seestrasse 27 8330 Pfäffikon ZH,8330,47.3662842,8.781907499999999
123,Denner, Oberdorfstrasse 21 8820 Wädenswil,8820,47.2282772,8.6687903
124,Denner, Lenzburgerstrasse 50 5507 Mellingen,5507,47.4131888,8.2668404
125,Denner, Oberdorfstrasse 6a 6340 Baar,6340,47.1956305,8.529893600000001
126,Denner, Zwischenweg 1 8413 Neftenbach,8413,47.5270808,8.6670891
127,Denner, Strickerstrasse 3 8400 Winterthur,8400,47.4991427,8.720993
128,Denner, Zugerstrasse 47 6312 Steinhausen,6312,47.1919822,8.4883997
129,Denner, Schützenstrasse 39 8400 Winterthur,8400,47.5043843,8.7191378
130,Denner, Hinterbergstrasse 40 6312 Steinhausen,6312,47.1920625,8.477774499999999
131,Denner, Stadthausstrasse 10a 8400 Winterthur,8400,47.5004412,8.7264917
132,Denner, Pflanzschulstrasse 9 8400 Winterthur,8400,47.4947443,8.740240499999999
133,Denner, Bahnhofstrasse 19 8620 Wetzikon ZH 1,8620,47.3199861,8.7922392
134,Denner, Dorfplatz 8 5612 Villmergen,5612,47.3471612,8.2454621
135,Denner, Kreuzstrasse 4 8712 Stäfa,8712,47.2401747,8.724586
136,Denner, Bahnhofstrasse 16 5605 Dottikon,5605,47.3818463,8.239508599999999
